year,i,j,n_j,n_p,t_p,t_c,first_name,family_name,gender
2011,POLLARD JULIE,2011_ST12,18,1,7,5,JULIE,POLLARD,f
2011,POLO JEAN FRANCOIS,2011_ST51,12,1,2,2,JEAN FRANCOIS,POLO,m
2011,POMMEROLLE MARIE EMMANUELLE,2011_ST9,16,2,3,2,MARIE EMMANUELLE,POMMEROLLE,f
2011,POMMEROLLE MARIE EMMANUELLE,2011_ST18,11,2,3,2,MARIE EMMANUELLE,POMMEROLLE,f
2011,PONS XAVIER,2011_ST45,14,1,2,2,XAVIER,PONS,m
2011,POPA IOANA,2011_ST48,12,1,3,2,IOANA,POPA,f
2011,PORTO DE OLIVEIRA OSMANY,2011_ST26,15,1,1,1,OSMANY,PORTO DE OLIVEIRA,m
2011,POTI BIANCA,2011_ST24,7,1,1,1,BIANCA,POTI,f
2011,POUPEAU FRANCOIS MATHIEU,2011_ST11,15,1,1,1,MATHIEU,POUPEAU FRANCOIS,m
2011,PRACA SERGIO,2011_ST44,13,1,1,1,SERGIO,PRACA,m
2011,PRAD FRANK CECILE,2011_ST43,8,1,1,1,CECILE,PRAD FRANK,f
2011,PROCUREUR THOMAS,2011_ST41,9,1,2,2,THOMAS,PROCUREUR,m
2011,PROVENCHER MARTIN,2011_ST21,17,1,1,1,MARTIN,PROVENCHER,m
2011,QUERE OLIVIER,2011_ST25,10,1,6,4,OLIVIER,QUERE,m
2011,QUET MATHIEU,2011_ST37,12,1,1,1,MATHIEU,QUET,m
2011,RABIER MARION,2011_ST22,13,1,3,3,MARION,RABIER,f
2011,RALAY AUDREY,2011_ST12,18,1,1,1,AUDREY,RALAY,f
2011,RAMANBASON MARYSE,2011_ST28,9,1,2,2,MARYSE,RAMANBASON,f
2011,RAMEL FREDERIC,2011_ST3,9,1,6,4,FREDERIC,RAMEL,m
2011,RAMIREZ PEREZ SIGFRIDO,2011_ST15,9,1,1,1,SIGFRIDO,RAMIREZ PEREZ,m
2011,RANNOUX JULIE,2011_ST50,14,1,1,1,JULIE,RANNOUX,f
2011,RAUSCH DAVE,2011_ST44,13,1,1,1,DAVE,RAUSCH,m
2011,RAVINET PAULINE,2011_ST24,7,1,3,3,PAULINE,RAVINET,f
2011,REIGNER HELENE,2011_ST14,12,1,4,4,HELENE,REIGNER,f
2011,REITER RENATE,2011_ST25,10,1,2,2,RENATE,REITER,f
2011,RENAHY NICOLAS,2011_ST13,16,1,1,1,NICOLAS,RENAHY,m
2011,RENNO PIERRE,2011_ST9,16,2,4,2,PIERRE,RENNO,m
2011,RENNO PIERRE,2011_ST13,16,2,4,2,PIERRE,RENNO,m
2011,RENOU GILDAS,2011_ST49,13,1,4,4,GILDAS,RENOU,m
2011,REVAUD MARYLINE,2011_ST12,18,1,1,1,MARYLINE,REVAUD,f
2011,REVEL MARTINE,2011_ST19,12,1,2,2,MARTINE,REVEL,f
2011,RIBEMONT THOMAS,2011_ST9,16,1,2,2,THOMAS,RIBEMONT,m
2011,RICHARD GUILLAUME,2011_ST42,15,1,1,1,GUILLAUME,RICHARD,m
2011,RIPOLL FABRICE,2011_ST35,27,1,1,1,FABRICE,RIPOLL,m
2011,RISSE DAVID,2011_ST22,13,1,2,2,DAVID,RISSE,m
2011,RIVIERE JEAN,2011_ST34,14,2,5,3,JEAN,RIVIERE,m
2011,RIVIERE JEAN,2011_ST35,27,2,5,3,JEAN,RIVIERE,m
2011,ROA BASTOS FRANCISCO,2011_ST41,9,1,2,2,FRANCISCO,ROA BASTOS,m
2011,ROCHA DANIELLA,2011_ST35,27,2,3,2,DANIELLA,ROCHA,f
2011,ROCHA DANIELLA,2011_ST38,8,2,3,2,DANIELLA,ROCHA,f
2011,ROCHA CUNHA SILVERIO,2011_ST47,8,1,1,1,SILVERIO,ROCHA CUNHA,m
2011,RODRIGUEZ TERUEL JUAN,2011_ST30,10,1,1,1,JUAN,RODRIGUEZ TERUEL,m
2011,ROGER ANTOINE,2011_ST45,14,1,6,4,ANTOINE,ROGER,m
2011,ROGER AURELIE,2011_ST30,10,1,3,3,AURELIE,ROGER,f
2011,ROSS JACQUELINE,2011_ST14,12,1,1,1,JACQUELINE,ROSS,f
2011,ROUQUETTE THOMAS,2011_MPP1,6,1,1,1,THOMAS,ROUQUETTE,m
2011,ROWELL JAY,2011_ST45,14,1,3,3,JAY,ROWELL,m
2011,ROZENBERG OLIVIER,2011_ST44,13,1,4,4,OLIVIER,ROZENBERG,m
2011,ROZIER SABINE,2011_ST35,27,1,5,4,SABINE,ROZIER,f
2011,RUSSEIL SARAH,2011_ST26,15,1,2,2,SARAH,RUSSEIL,f
2011,RYFMAN PHILIPPE,2011_ST7,13,1,1,1,PHILIPPE,RYFMAN,m
2011,SAADA JULIE,2011_ST5,10,2,2,1,JULIE,SAADA,f
2011,SAADA JULIE,2011_ST8,15,2,2,1,JULIE,SAADA,f
2011,SACRISTE GUILLAUME,2011_ST1,15,1,2,2,GUILLAUME,SACRISTE,m
2011,SAGER ALEX,2011_ST21,17,1,1,1,ALEX,SAGER,m
2011,SAINSAULIEU IVAN,2011_ST35,27,1,1,1,IVAN,SAINSAULIEU,m
2011,SAINTY JESSICA,2011_ST34,14,2,4,3,JESSICA,SAINTY,f
2011,SAINTY JESSICA,2011_ST39,19,2,4,3,JESSICA,SAINTY,f
2011,SAURUGGER SABINE,2011_ST46,19,1,6,5,SABINE,SAURUGGER,f
2011,SAVARESE ERIC,2011_ST34,14,2,4,3,ERIC,SAVARESE,m
2011,SAVARESE ERIC,2011_ST50,14,2,4,3,ERIC,SAVARESE,m
2011,SA VILAS BOAS MARIE HELENE,2011_ST38,8,1,1,1,MARIE HELENE,SA VILAS BOAS,f
2011,SAWICKI FREDERIC,2011_ST31,22,1,9,5,FREDERIC,SAWICKI,m
2011,SCANLON RAUSCH MARY,2011_ST44,13,1,1,1,MARY,SCANLON RAUSCH,f
2011,SCHADEE HANS,2011_ST33,20,1,1,1,HANS,SCHADEE,m
2011,SCHEMEIL YVES,2011_MPP2,4,2,9,4,YVES,SCHEMEIL,m
2011,SCHEMEIL YVES,2011_ST2,13,2,9,4,YVES,SCHEMEIL,m
2011,SCHUFT LAURA,2011_ST53,14,1,1,1,LAURA,SCHUFT,f
2011,SCHUTTEMEYER SUZANNE,2011_CP2,4,1,1,1,SUZANNE,SCHUTTEMEYER,f
2011,SEGALINI CELINE,2011_ST15,9,1,1,1,CELINE,SEGALINI,f
2011,SEGATTI PAOLO,2011_ST33,20,1,1,1,PAOLO,SEGATTI,m
2011,SENAC REJANE,2011_ST22,13,1,4,4,REJANE,SENAC,f
2011,SERGENT ARNAUD,2011_ST12,18,1,2,2,ARNAUD,SERGENT,m
2011,SERRANO ENRIQUE,2011_ST50,14,1,2,2,ENRIQUE,SERRANO,m
2011,SERRANO KATHIA,2011_ST24,7,1,1,1,KATHIA,SERRANO,f
2011,SHUKAN IOULIA,2011_ST44,13,1,3,3,IOULIA,SHUKAN,f
2011,SHUKAN TATYANA,2011_ST48,12,1,1,1,TATYANA,SHUKAN,f
2011,SINTOMER YVES,2011_ST37,12,1,4,3,YVES,SINTOMER,m
2011,SMITH ANDY,2011_ST2,13,2,9,5,ANDY,SMITH,m
2011,SMITH ANDY,2011_ST12,18,2,9,5,ANDY,SMITH,m
2011,SOO SOLENE,2011_ST7,13,1,1,1,SOLENE,SOO,f
2011,SOUANEF KARIM,2011_ST51,12,1,2,2,KARIM,SOUANEF,m
2011,SOUBIRAN THOMAS,2011_ST52,20,1,1,1,THOMAS,SOUBIRAN,m
2011,SOUBIRON AUDE,2011_ST22,13,1,2,2,AUDE,SOUBIRON,f
2011,STEINMETZ HELENE,2011_ST52,20,1,2,2,HELENE,STEINMETZ,f
2011,STUCHLIK ANDREJ,2011_ST27,9,1,1,1,ANDREJ,STUCHLIK,m
2011,SUDULICH LAURA,2011_ST33,20,1,1,1,LAURA,SUDULICH,f
2011,SURDEZ MURIEL,2011_ST35,27,1,2,2,MURIEL,SURDEZ,f
2011,SUREL YVES,2011_ST16,12,1,7,5,YVES,SUREL,m
2011,SUTTER ANNE,2011_ST41,9,1,2,2,ANNE,SUTTER,f
2011,TALPIN JULIEN,2011_ST19,12,2,7,5,JULIEN,TALPIN,m
2011,TALPIN JULIEN,2011_ST37,12,2,7,5,JULIEN,TALPIN,m
2011,TANDE ALEXANDRE,2011_ST22,13,1,1,1,ALEXANDRE,TANDE,m
2011,TANGUY GILDAS,2011_ST26,15,1,5,5,GILDAS,TANGUY,m
2011,TEILLET PHILIPPE,2011_ST14,12,1,2,2,PHILIPPE,TEILLET,m
2011,TENENBAUM CHARLES,2011_ST4,9,1,4,3,CHARLES,TENENBAUM,m
2011,THIVET DELPHINE,2011_ST42,15,1,2,2,DELPHINE,THIVET,f
2011,THOMAS HELENE,2011_ST20,18,1,2,2,HELENE,THOMAS,f
2011,TOMINI LUCA,2011_ST46,19,1,1,1,LUCA,TOMINI,m
2011,TORREIRO JUAN,2011_ST30,10,1,1,1,JUAN,TORREIRO,m
2011,TOURRAILLE FANNY,2011_ST53,14,1,3,2,FANNY,TOURRAILLE,f
2011,TRACOL MATTHIEU,2011_ST32,14,1,1,1,MATTHIEU,TRACOL,m
2011,TREGOURES LOIC,2011_ST51,12,1,2,2,LOIC,TREGOURES,m
2011,TREHIN REMI,2011_ST45,14,1,1,1,REMI,TREHIN,m
2011,TREILLE ERIC,2011_ST31,22,1,5,5,ERIC,TREILLE,m
2011,TREPIED BENOIT,2011_ST13,16,1,2,2,BENOIT,TREPIED,m
2011,TROM DANNY,2011_ST9,16,1,2,2,DANNY,TROM,m
2011,TRUC GEROME,2011_ST50,14,1,3,3,GEROME,TRUC,m
2011,TUCCI INGRID,2011_ST43,8,1,1,1,INGRID,TUCCI,f
2011,TUNON JORGE,2011_ST51,12,1,1,1,JORGE,TUNON,m
2011,TURAN ILTER,2011_CP3,5,1,1,1,ILTER,TURAN,m
2011,UYSAL AYSEN,2011_ST31,22,1,4,4,AYSEN,UYSAL,f
2011,VAIREL FREDERIC,2011_ST4,9,2,5,3,FREDERIC,VAIREL,m
2011,VAIREL FREDERIC,2011_ST31,22,2,5,3,FREDERIC,VAIREL,m
2011,VAN HAMME GILLES,2011_ST34,14,1,3,2,GILLES,VAN HAMME,m
2011,VAN SULL ANAIS,2011_ST43,8,1,1,1,ANAIS,VAN SULL,f
2011,VANNEUVILLE RACHEL,2011_ST42,15,1,1,1,RACHEL,VANNEUVILLE,f
2011,VAUCHEZ ANTOINE,2011_ST28,9,1,3,3,ANTOINE,VAUCHEZ,m
2011,VEDEL THIERRY,2011_ST33,20,1,2,2,THIERRY,VEDEL,m
2011,VERA ZAMBRANO SANDRA,2011_ST35,27,1,1,1,SANDRA,VERA ZAMBRANO,f
2011,VERDIER ERIC,2011_ST12,18,2,6,4,ERIC,VERDIER,m
2011,VERDIER ERIC,2011_ST40,16,2,6,4,ERIC,VERDIER,m
2011,VEZZONI CRISTIANO,2011_ST33,20,1,1,1,CRISTIANO,VEZZONI,m
2011,VIALLE HELENE,2011_ST52,20,1,1,1,HELENE,VIALLE,f
2011,VIANGALLI FRANCOIS,2011_ST47,8,1,1,1,FRANCOIS,VIANGALLI,m
2011,VIGNON SEBASTIEN,2011_ST31,22,2,6,3,SEBASTIEN,VIGNON,m
2011,VIGNON SEBASTIEN,2011_ST35,27,2,6,3,SEBASTIEN,VIGNON,m
2011,VILLACEQUE NOEMIE,2011_ST37,12,1,1,1,NOEMIE,VILLACEQUE,f
2011,VILLAREAL AXEL,2011_ST15,9,1,2,2,AXEL,VILLAREAL,m
2011,VION ANTOINE,2011_ST49,13,1,6,4,ANTOINE,VION,m
2011,VITALE TOMMASO,2011_ST19,12,1,1,1,TOMMASO,VITALE,m
2011,VITIELLO THOMAS,2011_ST33,20,1,1,1,THOMAS,VITIELLO,m
2011,VOILLIOT CHRISTOPHE,2011_ST36,7,1,4,4,CHRISTOPHE,VOILLIOT,m
2011,VOISIN AGATHE,2011_ST43,8,1,1,1,AGATHE,VOISIN,f
2011,WASINSKI CHRISTOPHE,2011_ST3,9,2,4,3,CHRISTOPHE,WASINSKI,m
2011,WASINSKI CHRISTOPHE,2011_ST8,15,2,4,3,CHRISTOPHE,WASINSKI,m
2011,WEILL PIERRE EDOUARD,2011_ST14,12,1,5,3,EDOUARD,WEILL PIERRE,m
2011,WENDLING CECILE,2011_ST3,9,1,1,1,CECILE,WENDLING,f
2011,WOLLMANN HELLMUT,2011_ST25,10,2,2,1,HELLMUT,WOLLMANN,m
2011,WOLLMANN HELLMUT,2011_ST27,9,2,2,1,HELLMUT,WOLLMANN,m
2011,WUST ANDREAS,2011_ST33,20,1,1,1,ANDREAS,WUST,m
2011,YANKAYA DILEK,2011_ST28,9,1,2,2,DILEK,YANKAYA,f
2011,YON KAREL,2011_ST39,19,1,5,3,KAREL,YON,m
2011,ZAHAR MARIE JOELLE,2011_ST5,10,1,2,2,MARIE JOELLE,ZAHAR,f
2011,ZITTOUN PHILIPPE,2011_ST49,13,1,5,4,PHILIPPE,ZITTOUN,m
2011,ZUOLO FEDERICO,2011_ST21,17,1,1,1,FEDERICO,ZUOLO,m
2011,ZYLBERMAN PATRICK,2011_ST23,15,1,1,1,PATRICK,ZYLBERMAN,m
2013,FRANCOIS ABEL,2013_ST41,39,1,8,4,ABEL,FRANCOIS,m
2013,ABENA TSOUNGI ALAIN,2013_ST16,19,1,1,1,ALAIN,ABENA TSOUNGI,m
2013,ABHERVE MICHEL,2013_ST9,14,1,1,1,MICHEL,ABHERVE,m
2013,ACHIN CATHERINE,2013_ST33,26,1,5,5,CATHERINE,ACHIN,f
2013,ADLER YOANN,2013_ST4,16,1,1,1,YOANN,ADLER,m
2013,ADRAOUI MOHAMED ALI,2013_ST29,13,1,2,2,ALI,ADRAOUI MOHAMED,m
2013,AGRIKOLIANSKY ERIC,2013_MTED1,24,1,4,4,ERIC,AGRIKOLIANSKY,m
2013,ALAM THOMAS,2013_ST57,10,1,5,4,THOMAS,ALAM,m
2013,ALBARET MELANIE,2013_ST48,12,1,2,2,MELANIE,ALBARET,f
2013,ALBAUGH ERICKA,2013_ST14,17,1,1,1,ERICKA,ALBAUGH,f
2013,ALBENGA VIVIANE,2013_ST5,17,1,1,1,VIVIANE,ALBENGA,f
2013,ALDRIN PHILIPPE,2013_ST37,18,3,11,5,PHILIPPE,ALDRIN,m
2013,ALDRIN PHILIPPE,2013_ST38,10,3,11,5,PHILIPPE,ALDRIN,m
2013,ALDRIN PHILIPPE,2013_MPP2,10,3,11,5,PHILIPPE,ALDRIN,m
2013,ALESSANDRIN ARNAUD,2013_ST61,7,1,1,1,ARNAUD,ALESSANDRIN,m
2013,ALFIERI VALERIA,2013_ST53,17,1,1,1,VALERIA,ALFIERI,f
2013,ALLAL AMIN,2013_ST53,17,2,6,4,AMIN,ALLAL,m
2013,ALLAL AMIN,2013_AD3,7,2,6,4,AMIN,ALLAL,m
2013,ALLES DELPHINE,2013_ST48,12,1,3,3,DELPHINE,ALLES,f
2013,ALTAMIRANO XAVIER,2013_ST38,10,1,1,1,XAVIER,ALTAMIRANO,m
2013,AMADO LONTZI,2013_ST14,17,2,2,1,LONTZI,AMADO,m
2013,AMBROSETTI DAVID,2013_ST54,8,1,3,3,DAVID,AMBROSETTI,m
2013,AMICELLE ANTHONY,2013_ST52,22,1,2,2,ANTHONY,AMICELLE,m
2013,AMIEL BASTIEN,2013_ST2,16,1,2,2,BASTIEN,AMIEL,m
2013,ANDERSSON JENNY,2013_ST3,6,1,1,1,JENNY,ANDERSSON,f
2013,ANDOLFATTO DOMINIQUE,2013_ST27,21,1,2,2,DOMINIQUE,ANDOLFATTO,m
2013,ANDRE SYLVAIN,2013_ST2,16,1,1,1,SYLVAIN,ANDRE,m
2013,ANDREANI JULIEN,2013_ST7,22,1,1,1,JULIEN,ANDREANI,m
2013,AOUN ELENA,2013_ST49,14,1,2,2,ELENA,AOUN,f
2013,ARGIBAY CAMILO,2013_ST34,9,1,3,3,CAMILO,ARGIBAY,m
2013,ARRIGNON MEDHI,2013_ST40,9,1,1,1,MEDHI,ARRIGNON,m
2013,ARTIS AMELIE,2013_ST9,14,1,1,1,AMELIE,ARTIS,f
2013,AUVERT ANNE JULIE,2013_ST2,16,1,1,1,ANNE JULIE,AUVERT,f
2013,AYMES MARC,2013_ST2,16,1,1,1,MARC,AYMES,m
2013,BAAMARA LAYLA,2013_ST42,25,1,1,1,LAYLA,BAAMARA,f
2013,BACHELOT CAROLE,2013_ST7,22,1,4,3,CAROLE,BACHELOT,f
2013,BACOT PAUL,2013_MTED1,24,1,3,3,PAUL,BACOT,m
2013,BACZKO ADAM,2013_ST12,10,1,2,2,ADAM,BACZKO,m
2013,BAILLEUX JULIE,2013_ST56,6,1,2,2,JULIE,BAILLEUX,f
2013,BAILLOT HELENE,2013_ST50,16,1,2,2,HELENE,BAILLOT,f
2013,BAISNEE OLIVIER,2013_ST42,25,1,2,2,OLIVIER,BAISNEE,m
2013,BAIXAS LIONEL,2013_ST53,17,1,3,2,LIONEL,BAIXAS,m
2013,BALLAND LUDIVINE,2013_ST24,27,1,2,2,LUDIVINE,BALLAND,f
2013,BALLET MARION,2013_ST27,21,1,1,1,MARION,BALLET,f
2013,BALOGE MARTIN,2013_ST8,12,1,4,3,MARTIN,BALOGE,m
2013,BALZACQ THIERRY,2013_MPP1,6,1,1,1,THIERRY,BALZACQ,m
2013,BARANETS ELIE,2013_AD4,12,1,2,2,ELIE,BARANETS,m
2013,BARDON AURELIA,2013_ST64,13,1,1,1,AURELIA,BARDON,f
2013,BARENBOIM AXEL,2013_ST44,8,1,1,1,AXEL,BARENBOIM,m
2013,BARGEL LUCIE,2013_ST33,26,1,6,4,LUCIE,BARGEL,f
2013,BARISIONE MAURO,2013_ST27,21,1,1,1,MAURO,BARISIONE,m
2013,BARONE SYLVAIN,2013_ST27,21,1,3,2,SYLVAIN,BARONE,m
2013,BARRAULT LORENZO,2013_ST13,9,3,10,4,LORENZO,BARRAULT,m
2013,BARRAULT LORENZO,2013_ST26,19,3,10,4,LORENZO,BARRAULT,m
2013,BARRAULT LORENZO,2013_ST30,23,3,10,4,LORENZO,BARRAULT,m
2013,BARRIER JULIEN,2013_ST4,16,1,1,1,JULIEN,BARRIER,m
2013,BARROS FLAVIA,2013_ST48,12,1,2,2,FLAVIA,BARROS,f
2013,BARTHAS JEREMIE,2013_ST22,8,1,1,1,JEREMIE,BARTHAS,m
2013,BASILIEN MARIE LAURE,2013_ST63,13,1,1,1,MARIE LAURE,BASILIEN,f
2013,BATYGIN KIRILL,2013_ST41,39,1,1,1,KIRILL,BATYGIN,m
2013,BAUDOT PIERRE YVES,2013_ST37,18,1,7,5,YVES,BAUDOT PIERRE,m
2013,BAUMGARTNER FRANK,2013_ST23,18,1,1,1,FRANK,BAUMGARTNER,m
2013,BAZIN ANNE,2013_ST43,17,1,2,2,ANNE,BAZIN,f
2013,BEAL VINCENT,2013_ST19,15,1,3,3,VINCENT,BEAL,m
2013,BEAUDONNET LAURIE,2013_ST26,19,1,2,2,LAURIE,BEAUDONNET,f
2013,BEAUGE JULIEN,2013_ST29,13,1,1,1,JULIEN,BEAUGE,m
2013,BEAUMAZY BRIGITTE,2013_ST27,21,1,1,1,BRIGITTE,BEAUMAZY,f
2013,BEAUSSIER ANNE LAURE,2013_ST1,13,1,4,4,ANNE LAURE,BEAUSSIER,f
2013,BEAUVALLET WILLY,2013_ST10,13,1,4,3,WILLY,BEAUVALLET,m
2013,BEHR VALENTIN,2013_ST36,9,1,3,3,VALENTIN,BEHR,m
2013,BELANGER LOUIS,2013_ST49,14,1,1,1,LOUIS,BELANGER,m
2013,BELLIER IRENE,2013_ST47,14,1,1,1,IRENE,BELLIER,f
2013,BELOT CELINE,2013_ST6,19,3,5,3,CELINE,BELOT,f
2013,BELOT CELINE,2013_ST7,22,3,5,3,CELINE,BELOT,f
2013,BELOT CELINE,2013_ST26,19,3,5,3,CELINE,BELOT,f
2013,BENAMOUZIG DANIEL,2013_ST15,10,1,1,1,DANIEL,BENAMOUZIG,m
2013,BENVEGNU NICOLAS,2013_ST31,14,1,3,3,NICOLAS,BENVEGNU,m
2013,BERARD YANN,2013_ST20,18,2,3,2,YANN,BERARD,m
2013,BERARD YANN,2013_ST33,26,2,3,2,YANN,BERARD,m
2013,BERGERON HENRI,2013_ST17,11,1,4,3,HENRI,BERGERON,m
2013,BERJAUD CLEMENTINE,2013_ST6,19,2,4,3,CLEMENTINE,BERJAUD,f
2013,BERJAUD CLEMENTINE,2013_ST26,19,2,4,3,CLEMENTINE,BERJAUD,f
2013,BERNARDIN STEVE,2013_ST21,14,1,2,2,STEVE,BERNARDIN,m
2013,BERNY NATHALIE,2013_ST50,16,2,4,3,NATHALIE,BERNY,f
2013,BERNY NATHALIE,2013_ST62,11,2,4,3,NATHALIE,BERNY,f
2013,BEROUD SOPHIE,2013_ST37,18,1,4,4,SOPHIE,BEROUD,f
2013,BERTHAUD PIERRE,2013_ST49,14,1,1,1,PIERRE,BERTHAUD,m
2013,BERTRAND GILLES,2013_ST48,12,1,6,4,GILLES,BERTRAND,m
2013,BESSONE MAGALI,2013_ST43,17,1,2,2,MAGALI,BESSONE,f
2013,BEUNARDEAU PAULINE,2013_ST2,16,1,1,1,PAULINE,BEUNARDEAU,f
2013,BEZANNIER FRANCK,2013_ST21,14,1,1,1,FRANCK,BEZANNIER,m
2013,BEZES PHILIPPE,2013_ST4,16,2,10,5,PHILIPPE,BEZES,m
2013,BEZES PHILIPPE,2013_ST8,12,2,10,5,PHILIPPE,BEZES,m
2013,BIALE ENRICO,2013_ST31,14,1,1,1,ENRICO,BIALE,m
2013,BIDAUD CECILE,2013_ST18,9,1,2,2,CECILE,BIDAUD,f
2013,BIGO DIDIER,2013_ST52,22,1,2,2,DIDIER,BIGO,m
2013,BIL MONIKA,2013_ST41,39,1,1,1,MONIKA,BIL,f
2013,BILAND EMILIE,2013_ST5,17,1,7,5,EMILIE,BILAND,f
2013,BIRANTAMIJE GERARD,2013_ST54,8,1,1,1,GERARD,BIRANTAMIJE,m
2013,BISCHOF DANIEL,2013_ST7,22,1,1,1,DANIEL,BISCHOF,m
2013,BLANC FELIX,2013_ST61,7,1,2,2,FELIX,BLANC,m
2013,BLANCHARD PHILIPPE,2013_ST52,22,1,2,2,PHILIPPE,BLANCHARD,m
2013,BLOM AMELIE,2013_ST53,17,1,3,3,AMELIE,BLOM,f
2013,BLOUIN GENEST GABRIEL,2013_ST47,14,1,1,1,GABRIEL,BLOUIN GENEST,m
2013,BOATRIGHT ROBERT,2013_ST41,39,1,2,2,ROBERT,BOATRIGHT,m
2013,BOCCON THOMAS,2013_ST55,11,1,2,2,THOMAS,BOCCON,m
2013,BOESCHEN STEFAN,2013_ST21,14,1,1,1,STEFAN,BOESCHEN,m
2013,BOEX CECILE,2013_AD3,7,1,2,2,CECILE,BOEX,f
2013,BOHUON ANAIS,2013_ST33,26,1,1,1,ANAIS,BOHUON,f
2013,BOILY FREDERIC,2013_ST61,7,1,1,1,FREDERIC,BOILY,m
2013,BONCOURT THIBAUD,2013_ST52,22,2,4,3,THIBAUD,BONCOURT,m
2013,BONCOURT THIBAUD,2013_ST54,8,2,4,3,THIBAUD,BONCOURT,m
2013,BONDAZ ANTOINE,2013_ST48,12,2,2,1,ANTOINE,BONDAZ,m
2013,BONDAZ ANTOINE,2013_ST49,14,2,2,1,ANTOINE,BONDAZ,m
2013,BONDITTI PHILIPPE,2013_ST55,11,1,4,3,PHILIPPE,BONDITTI,m
2013,BONELLI LAURENT,2013_ST52,22,2,4,3,LAURENT,BONELLI,m
2013,BONELLI LAURENT,2013_ST59,7,2,4,3,LAURENT,BONELLI,m
2013,BONNARD PASCAL,2013_ST43,17,1,3,3,PASCAL,BONNARD,m
2013,BONNAUD LAURE,2013_ST17,11,1,3,2,LAURE,BONNAUD,f
2013,BONNET LUCIE,2013_ST4,16,1,1,1,LUCIE,BONNET,f
2013,BOONE DAMIEN,2013_ST35,13,2,5,3,DAMIEN,BOONE,m
2013,BOONE DAMIEN,2013_ST42,25,2,5,3,DAMIEN,BOONE,m
2013,BORELLE CELINE,2013_ST66,11,1,1,1,CELINE,BORELLE,f
2013,BORY ANNE,2013_ST42,25,1,3,3,ANNE,BORY,f
2013,BOSSY THIBAULT,2013_ST17,11,1,2,2,THIBAULT,BOSSY,m
2013,BOSVIEUX CHARLES,2013_ST58,11,2,5,3,CHARLES,BOSVIEUX,m
2013,BOSVIEUX CHARLES,2013_ST64,13,2,5,3,CHARLES,BOSVIEUX,m
2013,BOUDOU BENJAMIN,2013_ST63,13,1,1,1,BENJAMIN,BOUDOU,m
2013,BOUGEARD CLEMENT,2013_ST24,27,1,1,1,CLEMENT,BOUGEARD,m
2013,BOULEAU GABRIELLE,2013_ST20,18,1,4,4,GABRIELLE,BOULEAU,f
2013,BOURAD AICHA,2013_ST24,27,2,4,3,AICHA,BOURAD,f
2013,BOURAD AICHA,2013_ST38,10,2,4,3,AICHA,BOURAD,f
2013,BOURGEOIS MARINE,2013_ST11,22,1,2,2,MARINE,BOURGEOIS,f
2013,BOURON SAMUEL,2013_AD4,12,1,1,1,SAMUEL,BOURON,m
2013,BOUSSAGUET LAURIE,2013_ST7,22,1,6,5,LAURIE,BOUSSAGUET,f
2013,BOY DANIEL,2013_ST26,19,2,4,3,DANIEL,BOY,m
2013,BOY DANIEL,2013_MTED1,24,2,4,3,DANIEL,BOY,m
2013,BOZEC GERALDINE,2013_ST30,23,2,3,2,GERALDINE,BOZEC,f
2013,BOZEC GERALDINE,2013_ST35,13,2,3,2,GERALDINE,BOZEC,f
2013,BRACONNIER CELINE,2013_ST29,13,2,10,4,CELINE,BRACONNIER,f
2013,BRACONNIER CELINE,2013_MTED1,24,2,10,4,CELINE,BRACONNIER,f
2013,BRAUD PHILIPPE,2013_ST51,17,1,3,2,PHILIPPE,BRAUD,m
2013,BRECHON PIERRE,2013_ST26,19,1,3,3,PIERRE,BRECHON,m
2013,BRENEZ LOU,2013_ST41,39,1,2,2,LOU,BRENEZ,f
2013,BRENNETOT ARNAUD,2013_ST60,8,1,1,1,ARNAUD,BRENNETOT,m
2013,BRIATTE FRANCOIS,2013_ST50,16,1,5,4,FRANCOIS,BRIATTE,m
2013,BRICE BENJAMIN,2013_AD4,12,1,4,4,BENJAMIN,BRICE,m
2013,BRIZIO AMANDINE,2013_ST13,9,1,3,2,AMANDINE,BRIZIO,f
2013,BROGAN MICHAEL,2013_ST41,39,1,2,2,MICHAEL,BROGAN,m
2013,BROOKES KEVIN,2013_ST57,10,1,3,3,KEVIN,BROOKES,m
2013,BROSSIER MARIE,2013_ST25,14,1,3,3,MARIE,BROSSIER,f
2013,BROUARD SYLVAIN,2013_ST7,22,2,2,1,SYLVAIN,BROUARD,m
2013,BROUARD SYLVAIN,2013_ST23,18,2,2,1,SYLVAIN,BROUARD,m
2013,BRUN ELODIE,2013_ST48,12,1,1,1,ELODIE,BRUN,f
2013,BUCOLO ELISABETTA,2013_ST9,14,1,1,1,ELISABETTA,BUCOLO,f
2013,BUE NICOLAS,2013_ST36,9,1,3,3,NICOLAS,BUE,m
2013,BUSSI MICHEL,2013_MTED1,24,1,4,3,MICHEL,BUSSI,m
2013,CABALLERO ANA,2013_ST28,15,1,1,1,ANA,CABALLERO,f
2013,CABANE LYDIE,2013_ST20,18,1,2,2,LYDIE,CABANE,f
2013,CADIOU STEPHANE,2013_ST19,15,1,3,2,STEPHANE,CADIOU,m
2013,CAGE AGATHE,2013_ST57,10,1,1,1,AGATHE,CAGE,f
2013,CAITUCOLI MARIE HELENE,2013_ST22,8,1,1,1,MARIE HELENE,CAITUCOLI,f
